user_id,loan_id,webvisit_id,name,gender,birthday,ssn,city,zip_code,loan_amount,interest,loan_purpose,outcome,timestamp,referrer,campaign_name
6329429,93254606,13385500,Αμβροσία Φρονιμάκη,M,1985-04-03,905-36-0138,Κομοτηνή,ΤΚ 90774,80000,6.7,Buying a pet,ACCEPTED,1507543373,Facebook,display2
6329429,93254606,13385500,Αμβροσία Φρονιμάκη,M,1985-04-03,905-36-0138,Κομοτηνή,ΤΚ 90774,80000,6.7,Buying a pet,ACCEPTED,1507543373,Twitter,display3
6329429,45035885,,Αμβροσία Φρονιμάκη,M,1985-04-03,905-36-0138,Κομοτηνή,ΤΚ 90774,60000,7.0,buying a pet,ACCEPTED,1549795201,,
6329429,93254606,13385500,Αμβροσία Φρονιμάκη,M,1985-04-03,905-36-0138,Κομοτηνή,ΤΚ 90774,80000,6.7,Buying a pet,ACCEPTED,1507543373,Twitter,display1
6330676,43112603,,Φωτεινός Καρυπίδης,F,1990-12-19,678-84-8965,Κατερίνη,47411,50000,7.0,Buying a pet,ACCEPTED,1506961999,,
6331348,18301240,,Γενοβέφα Κουκουθάκη,M,1983-02-28,834-98-5886,Λιβαδιά,ΤΚ 88879,260000,7.0,home purchase,REJECTED,1512320286,,
6370084,37865215,,Δρόσος-Λάζαρος Παπαδημητράκης,F,1995-07-03,103-70-1874,Αργοστόλι,62865,260000,14.0,Buying a pet,ACCEPTED,1509508709,,
6395086,32494721,,Ευρύκλεια Πορφυριάδου,M,1975-03-11,785-82-7667,Καστοριά,653 76,270000,8.7,Buying a pet,REJECTED,1527860736,,
6411193,34182865,,Χρυσόστομη Παπανικολάου,F,1976-05-07,854-74-3663,Καρδίτσα,ΤΚ 41499,200000,6.7,Buying a pet,ACCEPTED,1528095814,,
6411193,14543964,,Χρυσόστομη Παπανικολάου,F,1976-05-07,854-74-3663,Καρδίτσα,ΤΚ 41499,260000,7.0,home purchase,REJECTED,1552746380,,
6426774,11167834,,Ρεβέκα Μακρή,F,1994-04-05,389-23-9495,Αργοστόλι,01325,200000,8.7,Refinance existing loans,ACCEPTED,1547984360,,
6446165,2845647,34427459,Ερωφίλη-Λήδα Καρυδά,M,1991-10-07,498-04-7905,Αργοστόλι,662 59,30000,6.7,Home purchase,REJECTED,1547554014,,
6469712,77940169,,Πολυχρόνιος Μαστρογιάννης,F,1982-09-28,988-85-0541,Πάτρα,ΤΚ 96582,180000,7.0,Buying a pet,ACCEPTED,1515815072,,
6483079,50281252,,Ζαφείρης Ζηδιανάκης,F,1980-08-07,030-83-7264,Χαλκίδα,77849,60000,6.7,Buying a pet,ACCEPTED,1527019505,,
6532586,48467608,,Βησσαρία Ντζιαβίδα,M,1977-07-11,115-59-7714,Τρίπολη,71143,240000,6.7,buying a pet,ACCEPTED,1511113432,,
6538058,35360527,,Αντίγονος Θεοχάρης,M,1982-10-21,231-75-4963,Ναύπλιο,41030,40000,6.7,Buying a pet,ACCEPTED,1554575902,,
6544522,40792924,,Αφέντρα Τόμπρη,M,1986-08-23,106-44-8827,Λευκάδα,780 48,80000,6.7,buying a pet,ACCEPTED,1511246576,,
6557794,24308194,,Βερονίκη Σαπρίκη,M,1981-04-05,561-63-2640,Αργοστόλι,ΤΚ 655 05,100000,7.0,Home purchase,ACCEPTED,1548287780,,
6579640,49410033,72834677,Ουρανία-Μαριάννα Βρακά,F,1983-05-02,906-75-9868,Αθήνα,68477,80000,14.0,Refinance existing loans,REJECTED,1559507622,Twitter,display2
6579640,49410033,72834677,Ουρανία-Μαριάννα Βρακά,F,1983-05-02,906-75-9868,Αθήνα,68477,80000,14.0,Refinance existing loans,REJECTED,1559507622,Twitter,display1
6592079,60329662,64644716,Δράκων Γουργουλής,M,1992-08-05,381-97-2970,Ξάνθη,ΤΚ 45942,290000,7.0,Refinance existing loans,ACCEPTED,1548787470,Google,display1
6592079,60329662,64644716,Δράκων Γουργουλής,M,1992-08-05,381-97-2970,Ξάνθη,ΤΚ 45942,290000,7.0,Refinance existing loans,ACCEPTED,1548787470,Facebook,display3
6592079,60329662,64644716,Δράκων Γουργουλής,M,1992-08-05,381-97-2970,Ξάνθη,ΤΚ 45942,290000,7.0,Refinance existing loans,ACCEPTED,1548787470,Facebook,display1
6611805,60474205,,Θεόφιλος Κατσαβός,M,1985-01-30,855-16-5648,Χανιά,69990,300000,6.7,Refinance existing loans,ACCEPTED,1559431734,,
6623864,99598770,77709985,Τρισεύγενη Γκάγκα,F,1981-10-06,631-35-0098,Άμφισσα,14240,290000,8.7,Home purchase,ACCEPTED,1507203541,Twitter,display2
6623864,99598770,77709985,Τρισεύγενη Γκάγκα,F,1981-10-06,631-35-0098,Άμφισσα,14240,290000,8.7,Home purchase,ACCEPTED,1507203541,Facebook,display3
6629092,33895379,,Συμεωνία Κωνσταντοπούλου,F,1986-01-06,040-83-2527,Ιωάννινα,03292,260000,8.7,Refinance existing loans,REJECTED,1552062023,,
6639028,80037262,94363995,Σωτήρης Σαουλίδης,M,1983-05-23,990-03-3000,Βόλος,761 08,60000,7.0,Refinance existing loans,ACCEPTED,1554669554,Twitter,display2
6639028,80037262,94363995,Σωτήρης Σαουλίδης,M,1983-05-23,990-03-3000,Βόλος,761 08,60000,7.0,Refinance existing loans,ACCEPTED,1554669554,Twitter,display1
6639028,80037262,94363995,Σωτήρης Σαουλίδης,M,1983-05-23,990-03-3000,Βόλος,761 08,60000,7.0,Refinance existing loans,ACCEPTED,1554669554,Google,display3
6639028,80037262,94363995,Σωτήρης Σαουλίδης,M,1983-05-23,990-03-3000,Βόλος,761 08,60000,7.0,Refinance existing loans,ACCEPTED,1554669554,Google,display2
6678025,8116303,10289618,Χριστίνα Ταυλαρίδου,F,1994-04-17,965-12-1949,Καβάλα,ΤΚ 63506,90000,6.7,buying a pet,REJECTED,1546867494,Facebook,display1
6678025,8116303,10289618,Χριστίνα Ταυλαρίδου,F,1994-04-17,965-12-1949,Καβάλα,ΤΚ 63506,90000,6.7,buying a pet,REJECTED,1546867494,Facebook,display1
6678025,69701446,,Χριστίνα Ταυλαρίδου,F,1994-04-17,965-12-1949,Καβάλα,ΤΚ 63506,270000,14.0,home purchase,REJECTED,1524491237,,
6678025,8116303,10289618,Χριστίνα Ταυλαρίδου,F,1994-04-17,965-12-1949,Καβάλα,ΤΚ 63506,90000,6.7,buying a pet,REJECTED,1546867494,Google,display1
6678025,8116303,10289618,Χριστίνα Ταυλαρίδου,F,1994-04-17,965-12-1949,Καβάλα,ΤΚ 63506,90000,6.7,buying a pet,REJECTED,1546867494,Facebook,display1
6678025,8116303,10289618,Χριστίνα Ταυλαρίδου,F,1994-04-17,965-12-1949,Καβάλα,ΤΚ 63506,90000,6.7,buying a pet,REJECTED,1546867494,Twitter,display3
6703721,99417998,60561424,Μεταξία Τάτση,M,1988-06-12,895-30-9097,Βόλος,ΤΚ 17486,240000,6.7,Buying a pet,REJECTED,1550486761,Facebook,display1
6703721,99417998,60561424,Μεταξία Τάτση,M,1988-06-12,895-30-9097,Βόλος,ΤΚ 17486,240000,6.7,Buying a pet,REJECTED,1550486761,Twitter,display2
6703721,99417998,60561424,Μεταξία Τάτση,M,1988-06-12,895-30-9097,Βόλος,ΤΚ 17486,240000,6.7,Buying a pet,REJECTED,1550486761,Google,display1
6703721,99417998,60561424,Μεταξία Τάτση,M,1988-06-12,895-30-9097,Βόλος,ΤΚ 17486,240000,6.7,Buying a pet,REJECTED,1550486761,Facebook,display2
6709191,26291258,,Πολυζώης Τζινιέρης,M,1970-08-10,627-75-4177,Σάμος,ΤΚ 49413,200000,14.0,Refinance existing loans,REJECTED,1509934948,,
6720929,11887936,,Νικολέτα Καμινάρη,M,1975-08-28,295-76-1356,Άμφισσα,48932,80000,14.0,Refinance existing loans,ACCEPTED,1529849176,,
6721465,53041466,,Ηλίας Ακριώτης,M,1989-11-24,932-27-7194,Άρτα,07342,90000,14.0,Refinance existing loans,REJECTED,1507497359,,
6725958,76620028,,Κλειώ Τυμβίου,F,1979-11-19,481-43-5176,Ρέθυμνο,ΤΚ 536 63,40000,14.0,Refinance existing loans,REJECTED,1547948533,,
6761737,24399707,10367174,Ιάσονας Βασιλείου,M,1988-04-07,579-29-7611,Άρτα,ΤΚ 788 26,20000,8.7,Refinance existing loans,ACCEPTED,1510465055,Twitter,display3
6761737,24399707,10367174,Ιάσονας Βασιλείου,M,1988-04-07,579-29-7611,Άρτα,ΤΚ 788 26,20000,8.7,Refinance existing loans,ACCEPTED,1510465055,Facebook,display2
6761737,24399707,10367174,Ιάσονας Βασιλείου,M,1988-04-07,579-29-7611,Άρτα,ΤΚ 788 26,20000,8.7,Refinance existing loans,ACCEPTED,1510465055,Twitter,display2
6761737,24399707,10367174,Ιάσονας Βασιλείου,M,1988-04-07,579-29-7611,Άρτα,ΤΚ 788 26,20000,8.7,Refinance existing loans,ACCEPTED,1510465055,Twitter,display3
6777039,87721609,,Ταξίαρχος Κιοσές,F,1984-06-03,232-73-0572,Τρίπολη,438 95,280000,14.0,Buying a pet,REJECTED,1525569225,,
6791309,68591004,,Πανταζής Αβραμιώτης,M,1990-08-13,908-87-6186,Κομοτηνή,74784,250000,7.0,home purchase,REJECTED,1518830084,,
6791309,60484005,,Πανταζής Αβραμιώτης,M,1990-08-13,908-87-6186,Κομοτηνή,74784,240000,6.7,Buying a pet,ACCEPTED,1529266552,,
6794638,16008282,,Σολομών Πουλογιαννόπουλος,M,1994-02-10,659-29-3739,Ναύπλιο,ΤΚ 916 06,210000,14.0,Buying a pet,REJECTED,1552105041,,
6794638,4878479,40518219,Σολομών Πουλογιαννόπουλος,M,1994-02-10,659-29-3739,Ναύπλιο,ΤΚ 916 06,90000,8.7,Refinance existing loans,REJECTED,1548766395,Twitter,display1
6817950,5741008,,Βαγιανή Σπανοχριστοδούλου,F,1977-01-12,609-67-0818,Κέρκυρα,24557,80000,8.7,Buying a pet,ACCEPTED,1555376740,,
6817950,46349761,16670499,Βαγιανή Σπανοχριστοδούλου,F,1977-01-12,609-67-0818,Κέρκυρα,24557,120000,8.7,Refinance existing loans,REJECTED,1560208786,,
6822319,4095535,,Πάρις Δρουλιάς,M,1991-04-23,698-83-7392,Πάτρα,355 00,200000,6.7,Home purchase,ACCEPTED,1560732400,,
6857120,13788329,,Ανάργυρος Σμαρδάς,M,1974-06-22,440-49-8586,Καλαμάτα,ΤΚ 92960,260000,6.7,Refinance existing loans,REJECTED,1551439910,,
6863842,13110791,,Νικολέτα Βαρσάμου,F,1985-07-11,128-16-3507,Άρτα,16000,300000,8.7,buying a pet,ACCEPTED,1528580245,,
6863842,67502476,,Νικολέτα Βαρσάμου,F,1985-07-11,128-16-3507,Άρτα,16000,150000,8.7,Home purchase,REJECTED,1519718096,,
6939169,15312855,,Ησαΐας Ακαλίδης,F,1992-11-07,672-45-3084,Καρδίτσα,ΤΚ 350 90,150000,7.0,Buying a pet,ACCEPTED,1516289594,,
6966418,38885455,,Λαέρτης-Μάρκος Γκάγκας,F,1975-10-23,842-43-7751,Αλεξανδρούπολη,15420,260000,14.0,Home purchase,ACCEPTED,1516631151,,
6966418,93752149,75019380,Λαέρτης-Μάρκος Γκάγκας,F,1975-10-23,842-43-7751,Αλεξανδρούπολη,15420,100000,8.7,Buying a pet,REJECTED,1555972453,Google,display3
6980127,19783001,,Νικητία Ματεντσίδου,M,1989-06-30,315-27-3895,Κέρκυρα,88213,60000,6.7,Home purchase,ACCEPTED,1555378196,,
6980930,30960380,,Στυλιανή Δρίβα,M,1980-07-06,794-69-2364,Ηράκλειο,ΤΚ 48686,30000,14.0,Home purchase,REJECTED,1561182837,,
6991928,62019436,,Ιερόθεος Κουκουβίνος,F,1994-10-05,066-30-1597,Γρεβενά,125 02,120000,14.0,home purchase,REJECTED,1516660818,,
7000372,43878463,47154720,Μελπομένη-Ελευθερία Φειζατίδου,M,1989-11-15,903-78-0230,Πολύγυρος,63584,240000,14.0,buying a pet,ACCEPTED,1549060568,Google,display1
7000372,43878463,47154720,Μελπομένη-Ελευθερία Φειζατίδου,M,1989-11-15,903-78-0230,Πολύγυρος,63584,240000,14.0,buying a pet,ACCEPTED,1549060568,Facebook,display2
7000372,43878463,47154720,Μελπομένη-Ελευθερία Φειζατίδου,M,1989-11-15,903-78-0230,Πολύγυρος,63584,240000,14.0,buying a pet,ACCEPTED,1549060568,Twitter,display2
7000372,43878463,47154720,Μελπομένη-Ελευθερία Φειζατίδου,M,1989-11-15,903-78-0230,Πολύγυρος,63584,240000,14.0,buying a pet,ACCEPTED,1549060568,Twitter,display1
7001443,3271291,,Πέτρα Γαβριηλίδη,M,1984-07-26,047-90-0703,Αθήνα,83013,220000,8.7,home purchase,ACCEPTED,1508580129,,
7033044,63200404,,Προμηθέας Σπυριδάκης,M,1982-11-23,493-12-0535,Καβάλα,ΤΚ 68872,170000,8.7,Refinance existing loans,REJECTED,1512499174,,
7036297,37790190,,Σουλτάνα Σαμτανίδου,M,1993-08-22,331-83-3708,Λευκάδα,86877,250000,7.0,Refinance existing loans,REJECTED,1521282782,,
7054130,72562387,,Ευτυχία Τσουράκη,F,1973-01-29,535-30-2056,Καστοριά,29992,220000,7.0,Buying a pet,REJECTED,1509673184,,
7068118,18511837,,Κοραλία Δημητρίου,M,1978-02-20,330-84-2175,Λιβαδιά,756 37,50000,7.0,Refinance existing loans,REJECTED,1525862402,,
7077145,65191115,,Βαλάντης Αβραμίδης,F,1988-09-05,416-06-5293,Καρδίτσα,22704,120000,8.7,Home purchase,REJECTED,1517173315,,
7090013,68615869,73744246,Μακρίνα Ζαχαριουδάκη,M,1991-05-18,298-64-3688,Ερμούπολη,84618,30000,8.7,Home purchase,ACCEPTED,1514468677,Google,display2
7090013,68615869,73744246,Μακρίνα Ζαχαριουδάκη,M,1991-05-18,298-64-3688,Ερμούπολη,84618,30000,8.7,Home purchase,ACCEPTED,1514468677,Facebook,display1
7090013,68615869,73744246,Μακρίνα Ζαχαριουδάκη,M,1991-05-18,298-64-3688,Ερμούπολη,84618,30000,8.7,Home purchase,ACCEPTED,1514468677,Google,display2
7090013,68615869,73744246,Μακρίνα Ζαχαριουδάκη,M,1991-05-18,298-64-3688,Ερμούπολη,84618,30000,8.7,Home purchase,ACCEPTED,1514468677,Twitter,display1
7091397,79280955,,Φιλομήλα Μιχαλάρου,M,1981-11-20,648-20-3089,Λαμία,ΤΚ 76467,290000,8.7,home purchase,ACCEPTED,1523381212,,
7091397,78986427,,Φιλομήλα Μιχαλάρου,M,1981-11-20,648-20-3089,Λαμία,ΤΚ 76467,70000,8.7,Buying a pet,REJECTED,1548251940,,
7093074,88974705,,Θωμάς-Ζαχαρίας Σπυριδάκης,F,1996-08-04,449-48-2871,Ρόδος,340 21,190000,7.0,home purchase,ACCEPTED,1513489477,,
7095259,45844574,409008,Φρειδερίκη Καρατάσου,F,1986-02-08,184-03-1249,Πολύγυρος,78838,280000,14.0,Buying a pet,ACCEPTED,1554118199,Facebook,display3
7096933,15773259,,Λυδία Διοπούλου,F,1991-03-08,285-65-5507,Καβάλα,046 91,60000,6.7,buying a pet,ACCEPTED,1560856685,,
7124378,67759851,,Θεοχαρούλα Κυριάκου,M,1994-08-31,058-23-3640,Γρεβενά,34025,290000,6.7,Buying a pet,ACCEPTED,1558562355,,
7124378,44763837,,Θεοχαρούλα Κυριάκου,M,1994-08-31,058-23-3640,Γρεβενά,34025,90000,8.7,Refinance existing loans,REJECTED,1523813648,,
7140564,30161592,,Γαλήνη-Καλλιρόη Γεωργιάδου,M,1977-09-12,913-79-1228,Βέροια,ΤΚ 462 96,190000,14.0,Refinance existing loans,REJECTED,1549861274,,
7149124,44756679,,Θεοπίστη Παπαευαγγέλου,F,1982-02-23,806-20-5059,Άρτα,78282,180000,7.0,Home purchase,REJECTED,1507983165,,
7198440,37678415,,Κώστας Ακριώτης,M,1983-01-21,302-91-7704,Λευκάδα,37226,230000,6.7,Home purchase,REJECTED,1551633335,,
7198440,38539257,,Κώστας Ακριώτης,M,1983-01-21,302-91-7704,Λευκάδα,37226,200000,14.0,Refinance existing loans,ACCEPTED,1556852235,,
7203271,1088340,,Μαυρίκιος Σαρρός,F,1975-10-09,754-58-0290,Αθήνα,ΤΚ 51125,230000,8.7,Refinance existing loans,ACCEPTED,1514845428,,
7214323,6614859,,Μιχαέλα Τσιωλξ,F,1986-04-14,914-97-4740,Κόρινθος,35383,240000,6.7,home purchase,ACCEPTED,1528947091,,
7259875,22056593,,Περικλεία Μπαλλή,F,1992-05-23,487-99-5547,Βέροια,61749,90000,14.0,buying a pet,ACCEPTED,1523668530,,
7259875,71728415,,Περικλεία Μπαλλή,F,1992-05-23,487-99-5547,Βέροια,61749,300000,6.7,buying a pet,REJECTED,1514982964,,
7267018,14612439,,Προμηθέας Λουράντος,F,1971-11-04,628-40-3602,Αγ. Νικόλαος,ΤΚ 711 83,50000,14.0,buying a pet,ACCEPTED,1511265803,,
7271892,88415837,,Αντωνία Μπατζάνη,F,1982-04-20,219-62-9376,Θεσσαλονίκη,ΤΚ 009 43,250000,8.7,Refinance existing loans,REJECTED,1507467451,,
7288328,71991442,5087486,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,240000,14.0,Refinance existing loans,REJECTED,1555090311,Twitter,display3
7288328,28447023,26551458,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,190000,7.0,Home purchase,ACCEPTED,1555531585,Google,display1
7288328,28447023,26551458,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,190000,7.0,Home purchase,ACCEPTED,1555531585,Facebook,display1
7288328,71991442,5087486,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,240000,14.0,Refinance existing loans,REJECTED,1555090311,Facebook,display1
7288328,28447023,26551458,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,190000,7.0,Home purchase,ACCEPTED,1555531585,Twitter,display3
7288328,71991442,5087486,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,240000,14.0,Refinance existing loans,REJECTED,1555090311,Google,display1
7288328,71991442,5087486,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,240000,14.0,Refinance existing loans,REJECTED,1555090311,Twitter,display3
7288328,28447023,26551458,Άριστος Λέλεκας,M,1976-02-26,423-68-2696,Άρτα,52180,190000,7.0,Home purchase,ACCEPTED,1555531585,Twitter,display1
7295067,83006567,,Πωλίνα Μποτζιώρη,M,1987-11-08,983-96-5189,Αργοστόλι,65419,60000,8.7,Refinance existing loans,REJECTED,1510215528,,
7298241,96355990,,Άνθιμος Μπούκος,F,1986-06-20,147-61-0333,Κομοτηνή,01090,20000,7.0,Buying a pet,ACCEPTED,1522029544,,
7329662,27854945,,Στεργιανή Μιχαηλίδου,M,1986-12-30,056-87-6784,Κόρινθος,ΤΚ 788 21,150000,8.7,Refinance existing loans,ACCEPTED,1525382902,,
7331062,43757031,,Ιπποκράτης Γιαννακέας,M,1993-12-12,710-26-7331,Αλεξανδρούπολη,94565,70000,7.0,Refinance existing loans,REJECTED,1550222461,,
7360476,4921031,,Ιερεμίας Κουτχιάς,M,1972-10-17,021-75-8887,Έδεσσα,ΤΚ 12943,90000,7.0,home purchase,ACCEPTED,1510988919,,
7360476,13493329,75015445,Ιερεμίας Κουτχιάς,M,1972-10-17,021-75-8887,Έδεσσα,ΤΚ 12943,70000,7.0,Buying a pet,ACCEPTED,1559670785,Facebook,display2
7409364,90373196,,Αχιλλέας Μπλανάς,M,1994-05-27,474-45-5545,Σπάρτη,333 24,170000,6.7,Refinance existing loans,REJECTED,1553761275,,
7423537,33155731,,Κυδωνία Κίτσου,F,1992-07-16,409-47-5912,Χανιά,ΤΚ 623 08,230000,6.7,Buying a pet,REJECTED,1557767161,,
7423537,80406109,,Κυδωνία Κίτσου,F,1992-07-16,409-47-5912,Χανιά,ΤΚ 623 08,250000,8.7,Buying a pet,REJECTED,1555440183,,
7434766,38926308,97973310,Σοφοκλής Συργής,F,1995-03-04,774-93-1560,Αλεξανδρούπολη,557 83,120000,6.7,Refinance existing loans,REJECTED,1529408870,Twitter,display2
7434766,39666622,67500320,Σοφοκλής Συργής,F,1995-03-04,774-93-1560,Αλεξανδρούπολη,557 83,280000,7.0,home purchase,REJECTED,1555093557,,
7461277,10643694,62842960,Ελπίδα Τσακαλάκου,M,1970-12-13,811-66-8841,Σέρρες,43102,190000,7.0,Buying a pet,ACCEPTED,1515362888,Google,display3
